Unnamed: 0,Site,ID,SampleDate,Latitude,Longitude,CH4.nmol.m2.s,CO2.umol.m2.s,N2O.nmol.m2.s,Blue,Green,Red,NIR,SWIR_1,SWIR_2,Flow,Elevation,Slope,Driver,Days_of_data_acquisition_offset,Minimum_temperature,Maximum_temperature
3566,Bean,BE17,2016-03-03,37.75493642,-120.142598,-0.070761084,1.83958497,0.007784599,8101,9060,9253,14395,14207,11816,49,965,1.1729262510527452,8,2.2223661921296296,280.3999938964844,294.29998779296875
3567,Bean,BE17,2016-03-31,37.75493642,-120.142598,0.030342922,0.335837339,-0.000633249,8187,9169,9165,16064,14330,11279,49,965,1.1729262510527452,8,1.7774642708333332,273.3999938964844,288.6000061035156
3568,Bean,BE17,2016-04-26,37.75493642,-120.142598,-0.057892728,0.772338145,0.138445823,10396,12116,12421,19133,12092,11414,49,965,1.1729262510527452,8,7.777447662037037,274.70001220703125,288.70001220703125
3569,Bean,BE17,2016-05-17,37.75493642,-120.142598,-0.500725554,6.824148985,0.012614023,8000,9055,9078,16674,13307,10514,49,965,1.1729262510527452,8,2.777421388888889,280.5,298.20001220703125
3570,Bean,BE17,2016-06-07,37.75493642,-120.142598,-0.953757132,3.1327674,0.006513241,10301,12333,12717,18282,13492,11630,49,965,1.1729262510527452,8,2.222517858796296,286.5,307.0
3571,Bean,BE17,2016-06-28,37.75493642,-120.142598,-0.892519045,1.424585106,-0.024264537,8599,9950,11137,17044,16794,12731,49,965,1.1729262510527452,8,7.222470706018519,288.0,310.3999938964844
3572,Bean,BE17,2016-07-19,37.75493642,-120.142598,-0.932571636,0.709397855,0.032894575,8950,10497,12176,17488,17846,13634,49,965,1.1729262510527452,8,3.7776997685185183,283.5,303.1000061035156
3573,Bean,BE17,2016-08-09,37.75493642,-120.142598,-0.766137457,0.798365164,-0.011548663,9095,10629,12407,17530,17930,13624,49,965,1.1729262510527452,8,1.2222727430555556,283.5,306.1000061035156
3574,Bean,BE17,2016-08-30,37.75493642,-120.142598,-1.226811991,0.71500981,0.024669279,9354,10756,12419,17479,17835,13544,49,965,1.1729262510527452,8,6.222200601851852,283.8999938964844,307.3999938964844
3575,Bean,BE17,2016-11-17,37.75493642,-120.142598,-0.328821357,1.07309424,0.003336536,8453,9171,9580,12096,13393,11361,49,965,1.1729262510527452,8,5.222065555555556,270.0,282.29998779296875
3576,Bean,BE18,2015-09-10,37.75472028,-120.14281,-0.912211643,0.2403473,0.037415143,9407,10382,11206,15425,15970,12527,49,965,0.9274099368611016,8,3.222396574074074,288.5098876953125,310.6946716308594
3577,Bean,BE18,2015-10-05,37.75472028,-120.14281,-0.268720747,1.575640218,-0.011201705,9984,11367,12195,16597,16073,13897,49,965,0.9274099368611016,8,3.777719259259259,279.6231994628906,293.8089599609375
3578,Bean,BE18,2015-10-26,37.75472028,-120.14281,-0.197829594,0.073691243,-0.011970073,9468,10174,11018,14484,15724,12735,49,965,0.9274099368611016,8,1.2222355555555555,281.9039001464844,297.4778137207031
3579,Bean,BE18,2015-11-18,37.75472028,-120.14281,-0.297658681,0.222032192,-0.010578001,35524,33127,33040,32521,18681,18680,49,965,0.9274099368611016,8,7.777813657407408,272.0238952636719,284.8373107910156
3580,Bean,BE18,2016-01-08,37.75472028,-120.14281,-0.048402352,0.096981006,0.024688112,7981,8687,8976,11915,12307,10253,49,965,0.9274099368611016,8,4.777761446759259,270.20001220703125,279.5
3581,Bean,BE18,2016-02-01,37.75472028,-120.14281,-0.119693407,0.299900604,-0.015071772,12272,13899,14779,20908,14211,13469,49,965,0.9274099368611016,8,3.2222457060185183,269.0,276.8999938964844
3582,Bean,BE18,2016-03-03,37.75472028,-120.14281,-0.15317441,1.246710989,0.033056526,8116,8839,9103,13865,13967,11453,49,965,0.9274099368611016,8,2.2223661921296296,280.3999938964844,294.29998779296875
3583,Bean,BE18,2016-03-31,37.75472028,-120.14281,-0.214212924,2.259619877,0.026343917,8141,8921,9074,15606,13801,10903,49,965,0.9274099368611016,8,1.7774642708333332,273.3999938964844,288.6000061035156
3584,Bean,BE18,2016-04-26,37.75472028,-120.14281,-0.367989732,3.267567175,0.074739206,10391,12027,12401,18995,12100,11418,49,965,0.9274099368611016,8,7.777447662037037,274.70001220703125,288.70001220703125
3585,Bean,BE18,2016-05-17,37.75472028,-120.14281,-0.295515515,2.811327472,-0.346445412,8027,9065,9289,16266,13559,10724,49,965,0.9274099368611016,8,2.777421388888889,280.5,298.20001220703125
3586,Bean,BE18,2016-06-07,37.75472028,-120.14281,-0.538142541,1.00574845,0.00895038,10559,12311,12614,18190,13503,11666,49,965,0.9274099368611016,8,2.222517858796296,286.5,307.0
3587,Bean,BE18,2016-06-28,37.75472028,-120.14281,-0.704356511,1.182837244,-0.013412323,8552,9904,11307,16681,15883,12332,49,965,0.9274099368611016,8,7.222470706018519,288.0,310.3999938964844
3588,Bean,BE18,2016-07-19,37.75472028,-120.14281,-0.499257559,0.907106949,-0.036863117,8730,9815,11196,16425,16967,12808,49,965,0.9274099368611016,8,3.7776997685185183,283.5,303.1000061035156
3589,Bean,BE18,2016-08-09,37.75472028,-120.14281,-1.08248198,0.323789015,-0.024708218,8794,9957,11321,16448,17433,13143,49,965,0.9274099368611016,8,1.2222727430555556,283.5,306.1000061035156
3590,Bean,BE18,2016-08-30,37.75472028,-120.14281,-0.24534212,0.347930792,-0.007059173,9079,10091,11343,16334,17492,13099,49,965,0.9274099368611016,8,6.222200601851852,283.8999938964844,307.3999938964844
3591,Bean,BE18,2016-11-17,37.75472028,-120.14281,-0.07328538,1.137861374,0.05309687,8150,9109,9446,12296,12892,11061,49,965,0.9274099368611016,8,5.222065555555556,270.0,282.29998779296875
3592,Bean,BE19,2015-09-10,37.75350309,-120.143864,-0.740869958,0.169974648,0.036324375,9528,10407,11337,15001,18252,14308,2,967,0.0,8,3.222396574074074,288.7842712402344,311.2161865234375
3593,Bean,BE19,2015-10-05,37.75350309,-120.143864,-0.296322553,2.095486548,0.064263822,10016,11377,12161,16342,16369,14337,2,967,0.0,8,3.777719259259259,279.74822998046875,294.24639892578125
3594,Bean,BE19,2015-10-26,37.75350309,-120.143864,-0.608642086,0.35410609,0.024328114,9603,10518,11430,14522,17305,14054,2,967,0.0,8,1.2222355555555555,282.2987060546875,297.92620849609375
3595,Bean,BE19,2015-11-18,37.75350309,-120.143864,-0.22409838,0.469042778,-0.002387118,34231,32140,32187,31736,18650,18501,2,967,0.0,8,7.777813657407408,272.0863952636719,285.2589111328125
3596,Bean,BE19,2016-01-08,37.75350309,-120.143864,-0.139469038,0.043005391,0.02502018,8522,9438,10035,13022,15869,13115,2,967,0.0,8,4.777761446759259,270.3999938964844,280.0
3597,Bean,BE19,2016-02-01,37.75350309,-120.143864,-0.069110683,0.779300541,0.040971338,12887,14822,15607,21176,14592,13861,2,967,0.0,8,3.2222457060185183,269.29998779296875,277.5
3598,Bean,BE19,2016-03-03,37.75350309,-120.143864,0.07682463,1.093066804,0.026681754,8353,9196,9581,14073,16062,13126,2,967,0.0,8,2.2223661921296296,280.70001220703125,294.79998779296875
3599,Bean,BE19,2016-03-31,37.75350309,-120.143864,0.14907028,1.250181537,-0.01839654,8362,9313,9402,15655,15106,12108,2,967,0.0,8,1.7774642708333332,273.6000061035156,289.1000061035156
3600,Bean,BE19,2016-04-26,37.75350309,-120.143864,-0.120692829,3.130080403,-0.155347197,10401,12152,12443,19057,12185,11497,2,967,0.0,8,7.777447662037037,274.8999938964844,288.79998779296875
3601,Bean,BE19,2016-05-17,37.75350309,-120.143864,0.004301301,2.398299199,0.092415986,8162,9191,9239,15761,13899,11068,2,967,0.0,8,2.777421388888889,280.70001220703125,298.29998779296875
3602,Bean,BE19,2016-06-07,37.75350309,-120.143864,-0.374085854,3.19070828,-0.020123672,10546,12414,12551,17888,13463,11743,2,967,0.0,8,2.222517858796296,286.70001220703125,307.20001220703125
3603,Bean,BE19,2016-06-28,37.75350309,-120.143864,-0.156873605,1.135896833,0.021592986,8469,9401,10407,15187,16048,12611,2,967,0.0,8,7.222470706018519,288.0,310.79998779296875
3604,Bean,BE19,2016-07-19,37.75350309,-120.143864,-0.203266397,0.535957266,0.002561097,8580,9624,10914,15236,17552,13668,2,967,0.0,8,3.7776997685185183,283.6000061035156,303.29998779296875
3605,Bean,BE19,2016-08-09,37.75350309,-120.143864,-0.188473174,0.480908098,-0.019014425,8745,9767,11148,15418,17823,13940,2,967,0.0,8,1.2222727430555556,283.8999938964844,306.3999938964844
3606,Bean,BE19,2016-08-30,37.75350309,-120.143864,-0.259438613,0.562232027,0.110579957,9053,9990,11305,15560,17867,13800,2,967,0.0,8,6.222200601851852,284.3999938964844,307.8999938964844
3607,Bean,BE19,2016-11-17,37.75350309,-120.143864,0.094418245,0.697358063,0.012363451,8499,9484,9805,13424,15532,12660,2,967,0.0,8,5.222065555555556,270.1000061035156,283.1000061035156
3608,Bean,BE2,2015-09-10,37.75339282,-120.141393,-0.720851993,0.332466203,-0.012427459,9537,10376,11168,15314,16979,13322,55,967,3.9717973991256255,8,3.222396574074074,288.7842712402344,311.2161865234375
3609,Bean,BE2,2015-10-05,37.75339282,-120.141393,0.152175373,1.760811211,0.057903313,9816,11062,11894,15989,16074,13692,55,967,3.9717973991256255,8,3.777719259259259,279.74822998046875,294.24639892578125
3610,Bean,BE2,2015-10-26,37.75339282,-120.141393,-0.231387779,0.275853193,0.018889182,9686,10773,11682,15078,16364,13478,55,967,3.9717973991256255,8,1.2222355555555555,282.2987060546875,297.92620849609375
3611,Bean,BE2,2015-11-18,37.75339282,-120.141393,0.025419667,0.353253973,-0.021590733,34736,32448,32478,32037,18387,18158,55,967,3.9717973991256255,8,7.777813657407408,272.0863952636719,285.2589111328125
3612,Bean,BE2,2016-01-08,37.75339282,-120.141393,-0.434028872,0.330078048,-0.002856662,8481,9476,9988,13340,14882,12289,55,967,3.9717973991256255,8,4.777761446759259,270.3999938964844,280.0
3613,Bean,BE2,2016-02-01,37.75339282,-120.141393,-0.022305423,0.244709434,-0.01504344,12461,14504,15313,21005,14585,13839,55,967,3.9717973991256255,8,3.2222457060185183,269.29998779296875,277.5
3614,Bean,BE2,2016-03-03,37.75339282,-120.141393,-0.261986489,2.504537363,0.006888084,8305,9207,9503,14085,15434,12628,55,967,3.9717973991256255,8,2.2223661921296296,280.70001220703125,294.79998779296875
3615,Bean,BE2,2016-03-31,37.75339282,-120.141393,-0.169377729,2.124169369,0.019285599,8316,9299,9328,15427,14425,11632,55,967,3.9717973991256255,8,1.7774642708333332,273.6000061035156,289.1000061035156
3616,Bean,BE2,2016-04-26,37.75339282,-120.141393,-0.198536931,1.879718337,0.154256113,10490,12076,12407,18917,12072,11418,55,967,3.9717973991256255,8,7.777447662037037,274.8999938964844,288.79998779296875
3617,Bean,BE2,2016-05-17,37.75339282,-120.141393,-0.511135273,6.265315626,0.255158748,8024,9103,8976,16431,13374,10655,55,967,3.9717973991256255,8,2.777421388888889,280.70001220703125,298.29998779296875
3618,Bean,BE2,2016-06-07,37.75339282,-120.141393,-1.104599265,1.837788682,0.009201785,9446,11789,11916,17901,13546,11605,55,967,3.9717973991256255,8,2.222517858796296,286.70001220703125,307.20001220703125
3619,Bean,BE2,2016-06-28,37.75339282,-120.141393,-0.624522026,1.289137835,0.011428289,8389,9483,10220,16687,16055,12493,55,967,3.9717973991256255,8,7.222470706018519,288.0,310.79998779296875
3620,Bean,BE2,2016-07-19,37.75339282,-120.141393,-0.896047248,0.67368032,0.038084117,8469,9628,10828,16454,16994,12864,55,967,3.9717973991256255,8,3.7776997685185183,283.6000061035156,303.29998779296875
3621,Bean,BE2,2016-08-30,37.75339282,-120.141393,-0.138399108,0.367266929,0.012705531,9011,10151,11623,16541,17162,13092,55,967,3.9717973991256255,8,6.222200601851852,284.3999938964844,307.8999938964844
3622,Bean,BE2,2016-11-17,37.75339282,-120.141393,-0.186608,0.862174651,0.049082041,8692,9691,10195,14086,15147,12461,55,967,3.9717973991256255,8,5.222065555555556,270.1000061035156,283.1000061035156
3623,Bean,BE20,2015-09-10,37.75377668,-120.143884,-0.856401223,0.366069976,0.004988283,9541,10438,11415,15152,18752,14555,2,967,0.0,8,3.222396574074074,288.7842712402344,311.2161865234375
3624,Bean,BE20,2015-10-05,37.75377668,-120.143884,-0.423862863,1.236895546,0.022022804,10019,11412,12242,16499,16602,14414,2,967,0.0,8,3.777719259259259,279.74822998046875,294.24639892578125
3625,Bean,BE20,2015-10-26,37.75377668,-120.143884,-0.560990192,0.460135732,-0.011329956,9665,10601,11579,14823,17856,14235,2,967,0.0,8,1.2222355555555555,282.2987060546875,297.92620849609375
3626,Bean,BE20,2015-11-18,37.75377668,-120.143884,-0.383139448,1.663365641,0.001839517,34142,32296,32290,31795,18831,18642,2,967,0.0,8,7.777813657407408,272.0863952636719,285.2589111328125
3627,Bean,BE20,2016-01-08,37.75377668,-120.143884,-0.099552525,0.327197156,-0.011419294,8616,9538,10194,13464,16295,13396,2,967,0.0,8,4.777761446759259,270.3999938964844,280.0
3628,Bean,BE20,2016-02-01,37.75377668,-120.143884,-0.143658952,0.538247307,0.00330128,12567,14703,15468,21026,14532,13833,2,967,0.0,8,3.2222457060185183,269.29998779296875,277.5
3629,Bean,BE20,2016-03-03,37.75377668,-120.143884,0.061778854,2.263787742,0.045843921,8333,9189,9553,14184,16144,13268,2,967,0.0,8,2.2223661921296296,280.70001220703125,294.79998779296875
3630,Bean,BE20,2016-03-31,37.75377668,-120.143884,0.0231281,1.029108872,0.044707897,8286,9243,9368,15478,14991,12077,2,967,0.0,8,1.7774642708333332,273.6000061035156,289.1000061035156
3631,Bean,BE20,2016-04-26,37.75377668,-120.143884,0.138487164,4.05329481,0.46925269,10382,12154,12435,19121,12198,11516,2,967,0.0,8,7.777447662037037,274.8999938964844,288.79998779296875
3632,Bean,BE20,2016-05-17,37.75377668,-120.143884,0.105655718,1.251073269,0.047088605,8112,9173,9070,16531,13672,10882,2,967,0.0,8,2.777421388888889,280.70001220703125,298.29998779296875
3633,Bean,BE20,2016-06-07,37.75377668,-120.143884,-0.432833899,6.063854108,0.045079408,10655,12308,12368,18026,13407,11665,2,967,0.0,8,2.222517858796296,286.70001220703125,307.20001220703125
3634,Bean,BE20,2016-06-28,37.75377668,-120.143884,-0.857514356,6.575947906,-0.001102118,8356,9296,10069,15798,15644,12295,2,967,0.0,8,7.222470706018519,288.0,310.79998779296875
3635,Bean,BE20,2016-07-19,37.75377668,-120.143884,-0.520061673,5.112166778,0.085975043,8463,9474,10645,15368,16869,13190,2,967,0.0,8,3.7776997685185183,283.6000061035156,303.29998779296875
3636,Bean,BE20,2016-08-09,37.75377668,-120.143884,-0.706510162,2.317832254,0.120648258,8654,9680,10955,15397,17402,13482,2,967,0.0,8,1.2222727430555556,283.8999938964844,306.3999938964844
3637,Bean,BE20,2016-08-30,37.75377668,-120.143884,-0.348171016,1.180461429,0.049606037,8965,9924,11195,15571,17573,13516,2,967,0.0,8,6.222200601851852,284.3999938964844,307.8999938964844
3638,Bean,BE20,2016-11-17,37.75377668,-120.143884,0.510040159,2.81912396,0.142602876,8452,9458,9685,13661,15844,12724,2,967,0.0,8,5.222065555555556,270.1000061035156,283.1000061035156
3639,Bean,BE21,2015-09-10,37.75404814,-120.143914,-0.44938206,0.286492245,-0.000135663,9571,10438,11403,15222,18805,14545,2,967,1.1729174461768341,8,3.222396574074074,288.7842712402344,311.2161865234375
3640,Bean,BE21,2015-10-05,37.75404814,-120.143914,-0.428498958,2.831114491,0.042300775,10057,11423,12234,16557,16650,14390,2,967,1.1729174461768341,8,3.777719259259259,279.74822998046875,294.24639892578125
3641,Bean,BE21,2015-10-26,37.75404814,-120.143914,-0.516393407,0.422305208,0.019568462,9630,10603,11601,14864,17981,14307,2,967,1.1729174461768341,8,1.2222355555555555,282.2987060546875,297.92620849609375
3642,Bean,BE21,2015-11-18,37.75404814,-120.143914,-0.151897678,0.547051396,0.012404307,33774,31987,31920,31435,18748,18509,2,967,1.1729174461768341,8,7.777813657407408,272.0863952636719,285.2589111328125
3643,Bean,BE21,2016-01-08,37.75404814,-120.143914,-0.086210444,0.588592384,0.046743934,8626,9592,10269,13095,16443,13538,2,967,1.1729174461768341,8,4.777761446759259,270.3999938964844,280.0
3644,Bean,BE21,2016-02-01,37.75404814,-120.143914,0.226365023,0.623996112,0.018079304,12426,14413,15211,20791,14518,13805,2,967,1.1729174461768341,8,3.2222457060185183,269.29998779296875,277.5
3645,Bean,BE21,2016-03-03,37.75404814,-120.143914,-0.103347637,3.593038354,0.031293422,8327,9188,9636,13809,16140,13239,2,967,1.1729174461768341,8,2.2223661921296296,280.70001220703125,294.79998779296875
3646,Bean,BE21,2016-03-31,37.75404814,-120.143914,0.042687724,1.227803326,0.013465882,8302,9236,9380,15318,14872,12008,2,967,1.1729174461768341,8,1.7774642708333332,273.6000061035156,289.1000061035156
3647,Bean,BE21,2016-04-26,37.75404814,-120.143914,-0.184882004,5.3779396,0.161649814,10385,12145,12446,19075,12210,11507,2,967,1.1729174461768341,8,7.777447662037037,274.8999938964844,288.79998779296875
3648,Bean,BE21,2016-05-17,37.75404814,-120.143914,-0.006649855,6.988283204,0.181047497,8068,9131,8953,16496,13629,10861,2,967,1.1729174461768341,8,2.777421388888889,280.70001220703125,298.29998779296875
3649,Bean,BE21,2016-06-07,37.75404814,-120.143914,-0.356905156,4.612854273,-0.010185203,10633,12309,12466,18090,13345,11603,2,967,1.1729174461768341,8,2.222517858796296,286.70001220703125,307.20001220703125
3650,Bean,BE21,2016-06-28,37.75404814,-120.143914,-0.651872785,0.910080379,-0.039242437,8280,9196,9934,15807,15359,12098,2,967,1.1729174461768341,8,7.222470706018519,288.0,310.79998779296875
3651,Bean,BE21,2016-07-19,37.75404814,-120.143914,-0.700216627,1.247350328,0.019023786,8408,9399,10545,15257,16703,12954,2,967,1.1729174461768341,8,3.7776997685185183,283.6000061035156,303.29998779296875
3652,Bean,BE21,2016-08-09,37.75404814,-120.143914,-0.62564376,0.829071583,0.037911101,8612,9601,10935,15429,17254,13285,2,967,1.1729174461768341,8,1.2222727430555556,283.8999938964844,306.3999938964844
3653,Bean,BE21,2016-08-30,37.75404814,-120.143914,-0.649825119,0.863651579,-0.025679785,8921,9849,11165,15569,17562,13340,2,967,1.1729174461768341,8,6.222200601851852,284.3999938964844,307.8999938964844
3654,Bean,BE21,2016-11-17,37.75404814,-120.143914,0.046751093,2.181901408,0.223225486,8456,9396,9749,13918,15811,12626,2,967,1.1729174461768341,8,5.222065555555556,270.1000061035156,283.1000061035156
3655,Bean,BE22,2015-09-10,37.75405325,-120.143575,-0.194121147,0.529148679,-0.033421006,9301,10245,11114,14976,17554,13884,2,968,1.1729174462068284,8,3.222396574074074,288.7842712402344,311.2161865234375
3656,Bean,BE22,2015-10-05,37.75405325,-120.143575,5.57e-05,3.251340053,0.047179813,9990,11345,12147,16439,16256,14179,2,968,1.1729174462068284,8,3.777719259259259,279.74822998046875,294.24639892578125
3657,Bean,BE22,2015-10-26,37.75405325,-120.143575,-0.500968952,0.319124297,-0.001658065,9352,10230,11114,14436,16910,13679,2,968,1.1729174462068284,8,1.2222355555555555,282.2987060546875,297.92620849609375
3658,Bean,BE22,2015-11-18,37.75405325,-120.143575,0.082250103,0.338942545,-0.003574429,33827,31735,31742,31391,18541,18333,2,968,1.1729174462068284,8,7.777813657407408,272.0863952636719,285.2589111328125
3659,Bean,BE22,2016-01-08,37.75405325,-120.143575,-0.059019743,0.545578147,0.004658714,8174,9079,9559,12134,14574,12153,2,968,1.1729174462068284,8,4.777761446759259,270.3999938964844,280.0
3660,Bean,BE22,2016-02-01,37.75405325,-120.143575,-0.077055226,0.827615798,-0.001869456,12090,13987,14897,20532,14312,13609,2,968,1.1729174462068284,8,3.2222457060185183,269.29998779296875,277.5
3661,Bean,BE22,2016-03-03,37.75405325,-120.143575,-0.319974212,2.798986583,0.043082795,8179,8904,9323,13236,15363,12537,2,968,1.1729174462068284,8,2.2223661921296296,280.70001220703125,294.79998779296875
3662,Bean,BE22,2016-03-31,37.75405325,-120.143575,-0.074450319,1.849029349,0.007517266,8246,9182,9342,14873,14907,11991,2,968,1.1729174462068284,8,1.7774642708333332,273.6000061035156,289.1000061035156
