ID,Area_m2,Area_km2,NDVI,NDWI
6.0,25458.447,0.02546,0.17151168245499843,-0.1876579520776109
13.0,35012.704,0.03501,0.1915660929130541,-0.20060395603975756
15.0,14311.618,0.01431,0.19654816930334035,-0.21299620186013088
18.0,9083.705,0.00908,0.19369154674156328,-0.2125179256350843
24.0,479933.213,0.47993,0.1583984377289614,-0.18279566069014885
29.0,149498.323,0.1495,0.1888994430098577,-0.22347098233826335
30.0,255277.358,0.25528,0.14336046125397528,-0.18455068388078372
46.0,5943.612,0.00594,0.19720131915551098,-0.22653533839779535
51.0,430218.407,0.43022,0.15087505952338334,-0.19111328806335734
53.0,100101.703,0.1001,0.18343012062347544,-0.21301101932830568
54.0,697539.279,0.69754,,
55.0,41040.543,0.04104,0.17127670195227127,-0.2023175173877632
57.0,9069.125,0.00907,0.17302968671387134,-0.19544792247600562
58.0,50877.964,0.05088,0.11040983069477392,-0.13662295617555223
59.0,29316.075,0.02932,0.1840164080030757,-0.19434817872787494
61.0,52399.602,0.0524,0.1590859212129937,-0.17675158492342136
64.0,6380.514,0.00638,0.19636438492132086,-0.21458998282786915
65.0,12996.923,0.013,0.18747212663615298,-0.20475892725342823
66.0,22463.708,0.02246,0.11578044766789818,-0.14692301982136155
72.0,25606.824,0.02561,0.1853456759279705,-0.20578405850043874
75.0,46453.973,0.04645,0.1879275868364727,-0.2066941104397413
76.0,14590.432,0.01459,0.14657605808559876,-0.1691543679050325
83.0,11648.891,0.01165,0.16394450361226992,-0.19094479025939062
85.0,12471.006,0.01247,0.1463400432056784,-0.171817655581809
89.0,10366.757,0.01037,0.17025216923780973,-0.18920936747147127
90.0,3988.785,0.00399,0.19917988039406703,-0.20793076574108185
91.0,7073.419,0.00707,0.13755544425968927,-0.15631321509595217
92.0,38044.154,0.03804,0.11996680302153771,-0.14071913337032146
93.0,33117.885,0.03312,0.14089261041498768,-0.1674985788298043
94.0,5144.315,0.00514,0.1493223583682907,-0.17947913116728756
95.0,47936.17,0.04794,0.1290618940748333,-0.15287809903897137
97.0,36901.896,0.0369,0.15899342821520815,-0.18134553563904543
98.0,34716.1,0.03472,0.15665367949485925,-0.19022155585423542
99.0,97222.67,0.09722,0.16290940600661444,-0.1779001610366037
100.0,41030.397,0.04103,0.1251666280062529,-0.14710823797085973
101.0,6661.465,0.00666,0.11083716886535808,-0.13525458458724718
102.0,18570.984,0.01857,0.10192172276099201,-0.12594977574303562
103.0,1788.465,0.00179,0.0937284070178416,-0.12643488727743074
104.0,4320.078,0.00432,0.1416917247079978,-0.17322602853073368
105.0,9365.528,0.00937,0.17862220602080028,-0.19398517851275526
142.0,4443.465,0.00444,0.16108484860688246,-0.15979776570078072
145.0,6933.835,0.00693,0.1958906823899103,-0.21317526901654504
148.0,88199.626,0.0882,0.19901018079167423,-0.21414896083897936
150.0,719345.209,0.71935,0.19542347836821367,-0.20850952138953982
151.0,45922.138,0.04592,0.18998081517464258,-0.2048156977307443
162.0,11734.15,0.01173,0.18616639905871693,-0.21484625822824654
163.0,5270.868,0.00527,0.1906421561447775,-0.21516382939386103
164.0,4716.951,0.00472,0.16759100852996178,-0.19523446003603523
166.0,30840.866,0.03084,0.15296983450244836,-0.19166264295663266
167.0,2239.57,0.00224,0.06399912583994975,-0.08198294623034875
169.0,162490.922,0.16249,0.10606226890478604,-0.11570292423209491
170.0,82956.25,0.08296,0.16954072329446465,-0.20621786788993676
171.0,92013.121,0.09201,,
173.0,14752.759,0.01475,0.19807064747144565,-0.2046831917190251
174.0,55408.853,0.05541,0.19129530211400222,-0.20909535037662405
179.0,222873.037,0.22287,0.09277269914658265,-0.13660721854887115
180.0,155930.837,0.15593,0.0031433180539731523,-0.010301854403303178
181.0,114759.783,0.11476,0.13854288644341783,-0.1831180205115605
