ID,Site,SampleDate,Latitude,Longitude,SoilC.kg.m2,SoilN.kg.m2,Roots.kg.m2,percentC,Blue,Green,Red,NIR,SWIR_1,SWIR_2,peak_date,Driver,Cdef,Elevation,AET,Flow,Slope,SWE,Annual_Precipitation,Snow_days,Wet_days,Minimum_temperature,Maximum_temperature,NIR_Green,NIR_Red,NDVI,NDWI,EVI,SAVI,BSI,NDSI,NDPI,dBlue,dGreen,dRed,dNIR,dSWIR_1,dSWIR_2,dNDVI,dNDWI,dEVI,dSAVI,dBSI,dNDSI,dNDPI,Shallow_Clay,Deep_Clay,Shallow_Hydra_Conduc,Deep_Hydra_Conduc,Organic_Matter
P13,Partnership,2016-07-13,36.15887679,-118.274212,8.377516303,,0.15741982,3.123445936,0.0269574999999999,0.0575649999999999,0.0558049999999999,0.3012149999999999,0.21514,0.134015,2016-06-22,LANDSAT_8,7239,2661.037841796875,2987,3,4.193048167294576,155.866943359375,519,152,0,276.572265625,301.50897216796875,5.232606618605057,5.397634620553713,0.6873844602543275,0.166697330325067,0.4278823563256968,0.4295290658327694,-0.0955196601668287,-0.5778221888120865,0.5390396911446267,10.8461715625,16.7699465625,18.6304040625,55.476330625,46.8529665625,30.169039687500003,114.29218710206273,15.92763736068245,65.57042754319981,66.81010078567267,3.02054437514872,-109.94083506814208,85.6192950152616,5.3408203125,5.254922866821289,0.8263531923294067,1.1095216274261475,0.33882007002830505
P18,Partnership,2016-07-13,36.15656984,-118.27711,8.855159844,,2.524547486,4.609022706,0.0201375,0.054155,0.0451624999999999,0.3708174999999999,0.2296325,0.1339874999999999,2016-07-08,LANDSAT_8,7276,2654.1591796875,3008,4,1.6273540109937266,146.77557373046875,520,164,0,276.7767028808594,301.6173400878906,6.847336349367555,8.210738998062553,0.7828621568344633,0.2351319843450744,0.5461219896881543,0.5332894823031069,-0.1744799098760795,-0.6183411883891996,0.6297413764687527,8.840561875,13.800601666666664,15.942301666666667,51.08190250000001,49.09853145833334,29.920111666666664,101.24962996071906,1.5202223981293423,63.43949760795657,62.29380556346547,10.539425779360345,-111.0165640864679,72.13585113960339,13.39707088470459,15.345348358154297,0.809008002281189,0.7317721843719482,0.2783907353878021
P2,Partnership,2016-07-13,36.15754705,-118.274217,11.09598985,,,3.970793943,0.0228049999999999,0.0589675,0.0460424999999999,0.410665,0.2209975,0.1222725,2016-07-08,LANDSAT_8,7250,2657.00732421875,2984,3,0.1836206064939352,148.73240661621094,519,182,0,276.5979309082031,301.5455017089844,6.964259973714333,8.919259379920728,0.7983720433756836,0.3002671521579957,0.6013370099595451,0.571683351494579,-0.2375840459094089,-0.5787509152929831,0.6753333563148664,7.7180315625,12.7774403125,15.430341249999998,53.59187812500001,54.93482,33.71510843750001,99.68445105813782,-3.8721816705345486,64.1055273720734,64.39095529143844,12.762492552365394,-114.13878963985049,68.05506248607642,11.885826110839844,16.595924377441406,0.8205163478851318,0.8872705698013306,0.2748069167137146
P22,Partnership,2016-07-13,36.15694296,-118.277125,8.795278254,,0.612188189,3.652212367,0.0237674999999999,0.0622674999999999,0.0594624999999999,0.3642725,0.2489925,0.150075,2016-06-22,LANDSAT_8,7273,2655.73779296875,3009,4,2.939423727779743,147.48158264160156,520,158,0,276.7719421386719,301.6099548339844,5.850122455534592,6.126087870506625,0.7193410976199749,0.1879774648805981,0.4939261873568445,0.4949633823553293,-0.1142649983129815,-0.5999004048062714,0.5714795693311864,8.435542421875,13.99514265625,16.655828671874996,51.162249453125,56.49003328124999,36.147013125,99.66192478229988,-10.55166442505348,62.92225750225656,61.41246157888568,20.807870248271065,-119.5387792540728,63.83249301181452,17.6424617767334,20.623661041259766,0.6291934251785278,0.4870656728744507,0.2745705544948578
P8,Partnership,2016-07-13,36.15725521,-118.273898,9.535551667,,0.104946547,4.210560749,0.0120524999999999,0.0447775,0.0300924999999999,0.3641625,0.1683075,0.085835,2016-07-08,LANDSAT_8,7249,2657.9677734375,2982,3,7.339862178267422,147.51519775390625,519,177,0,276.58251953125,301.54656982421875,8.132711741387974,12.101437235191495,0.8473449924541222,0.3678235393543298,0.5742703438625684,0.5603602999144539,-0.3094506756697963,-0.5797217072999038,0.7391519256930282,5.394488124999999,9.9262440625,11.3089990625,46.7407415625,37.017631875,21.573274375,111.3740166834382,19.15154977463837,62.95281982270698,64.45678974071716,-5.727613916931239,-107.83335082345975,88.22759138948224,15.787250518798828,17.974096298217773,0.6490331292152405,0.9979209899902344,0.11220301687717438
S12,Smith,2016-06-01,37.76212504,-120.12188,7.498274507,,0.0,2.489694658,0.0188724999999999,0.0520375,0.0380675,0.3734025,0.15321,0.0728825,2016-05-19,LANDSAT_8,7089,927.7543334960938,7410,25,2.5781374972065736,0.0,1117,28,0,277.61187744140625,310.1114501953125,7.1756425654576015,9.808957772378012,0.8149682844435805,0.4181300291960407,0.5741000555550325,0.5518585362107367,-0.3444377326804358,-0.4929292683223912,0.7498241518166137,16.587060625,26.169965,31.705873125,85.011983125,74.60402374999998,46.18156375000001,161.05887698138622,19.566789628523,92.5817144408372,95.53968232147577,7.522598451441233,-171.34658453499057,128.881456519495,6.844611167907715,7.301568031311035,1.2265106439590454,0.7924429178237915,0.4369446337223053
S16,Smith,2016-06-01,37.76193701,-120.120841,13.30616695,,2.786913853,4.078385444,0.01208,0.0446399999999999,0.0273424999999999,0.404175,0.137095,0.0589124999999999,2016-05-19,LANDSAT_8,7094,928.797119140625,7410,28,3.0939407660343607,0.0,1116,28,0,277.6102600097656,310.0935363769531,9.054099462365594,14.781932888360616,0.8732728104885665,0.4934321133630165,0.6375623464602099,0.606804219995867,-0.4336503398959002,-0.5087352463752168,0.8148516765403789,14.794932624999998,24.744944125,28.898772375,94.738736125,76.669219,42.978568875,182.51444422436288,33.839164886428655,112.09587431488758,114.26065447659772,-8.619057784575956,-179.10799721210896,152.86859945558632,14.636113166809082,18.75044822692871,0.21668373048305511,0.046892523765563965,-0.02738567627966404
S18,Smith,2016-06-01,37.76014601,-120.119534,6.50785231,,0.0,2.019935753,0.0265175,0.0629825,0.0551999999999999,0.3312449999999999,0.178895,0.0936724999999999,2016-05-19,LANDSAT_8,7103,923.4290161132812,7414,43,2.410452343614772,0.0,1115,28,0,277.621337890625,310.0876159667969,5.259318064541738,6.000815217391307,0.7143189845903041,0.2986435096248087,0.4715288281771123,0.4671101986022822,-0.2089480998382211,-0.479219853024775,0.6423760743470869,15.310913,24.84358725,31.5065574375,76.5536089375,74.79182075,45.362649000000005,143.27485091972625,2.408536992285745,77.23100309329106,81.71133492879204,23.844895877489577,-169.88364077289947,112.51765186837002,14.503194808959961,18.517885208129883,0.2238450050354004,0.021432552486658096,-0.05782033130526543
S2,Smith,2016-06-01,37.76116716,-120.120232,5.015318577,,0.0,1.376884671,0.0193949999999999,0.0596824999999999,0.0434299999999999,0.4018925,0.1603049999999999,0.0750275,2016-05-19,LANDSAT_8,7099,925.8060302734376,7412,34,3.9929324716097385,0.0,1116,27,0,277.6145935058594,310.0889892578125,6.733841578352117,9.253799217131018,0.8049503449747093,0.429719982746277,0.5907385251250816,0.5687939830057995,-0.3480714694271007,-0.4574009886925395,0.7503060588547584,16.878677500000002,26.634089375,32.2186725,94.1883275,80.05466812499999,46.2360825,171.77750430159392,24.532563775360487,104.90769397813692,107.5054902368726,2.406789836317049,-178.36109841438395,140.93706281872616,13.964921951293945,17.862951278686523,0.21920207142829895,0.032618533819913864,-0.04878367856144905
S22,Smith,2016-06-01,37.76050971,-120.119759,5.500667809,,0.093285819,1.500654881,0.02682,0.0663099999999999,0.0571249999999999,0.33724,0.185825,0.1003824999999999,2016-05-19,LANDSAT_8,7101,922.812744140625,7413,44,1.734581964418761,0.0,1115,28,0,277.6166687011719,310.081298828125,5.085809078570353,5.903544857768055,0.7102937633917819,0.2894764513014635,0.4735383814340971,0.4697998020942233,-0.1995189535592495,-0.4740119380490611,0.631550008792973,17.86491625,28.62574875,36.10932375,85.269416875,82.18842000000001,50.67549625,144.14351002757925,4.517091112211885,82.56445894125216,87.04132285425717,23.55858941201142,-169.56074983652752,113.05465559573062,15.794109344482422,20.881370544433594,0.22750994563102722,0.06741511076688766,-0.052626218646764755
S4,Smith,2016-06-01,37.76149567,-120.12077,,,3.760584592,,0.0135375,0.0456574999999999,0.0303674999999999,0.386465,0.140505,0.06268,2016-05-19,LANDSAT_8,7096,926.4883422851562,7410,30,3.373935525077324,0.0,1116,28,0,277.6148681640625,310.0998229980469,8.464436291956417,12.726269860871,0.8542939909915854,0.4667438374100993,0.6067890647697772,0.5825996024355594,-0.4013663236260127,-0.5094876787752636,0.7931330472103005,15.8382886875,24.582837,29.1190479375,90.2873543125,72.8152760625,41.373568375000005,178.446308928432,34.08599228942025,107.17928878309444,108.1833747577588,-7.341934572235186,-175.24250646079693,149.85508106514936,14.226165771484375,18.383150100708008,0.22033460438251495,0.05128389596939087,-0.052177101373672485
S8,Smith,2016-06-01,37.76122651,-120.119777,9.316829659,,0.0,2.838441815,0.0214574999999999,0.0615249999999999,0.0462624999999999,0.367875,0.1674824999999999,0.08226,2016-05-19,LANDSAT_8,7099,931.3106689453124,7412,37,9.584856308547495,0.0,1115,26,0,277.6133117675781,310.0820007324219,5.979276716781796,7.951904890570119,0.7765838640548128,0.3743152939857946,0.5416107071736211,0.5277310579644747,-0.2911524638209848,-0.4626813532307893,0.7111404253814861,16.280019812499997,26.4801135625,32.73858212500001,88.124162375,82.58789812500001,48.3366034375,158.7612854548295,10.813008620385808,94.16756839892804,97.4482928308351,14.846680676537616,-177.1698134966992,127.24528346024825,14.149017333984375,24.932525634765625,0.22042740881443024,0.1216215118765831,-0.03887559846043587
UL10,Upper Loney,2016-07-03,39.42324197,-120.643852,11.08298475,,2.851047854,13.70359428,0.0231075,0.0567125,0.03364,0.49949,0.18346,0.0843499999999999,2016-06-20,LANDSAT_8,5134,1835.3719482421875,6087,38,4.780191216315749,0.0,1658,121,3,278.8760070800781,304.1734313964844,8.807405774741019,14.848097502972651,0.873801886969407,0.4627425140932718,0.7621772894563976,0.6763669625313369,-0.4130032885064502,-0.5277352736054295,0.7985303246565261,9.068489609375,16.12949015625,15.425237499999998,81.959761015625,47.17567015625,24.90139203125,163.2564973098864,62.62984021041882,113.99145935916457,109.09628589409648,-41.70265410499724,-120.76337707253042,144.1976372848053,5.638486862182617,8.885416030883789,0.7452654242515564,0.783950686454773,0.2771699130535126
