ID,Site,SampleDate,Latitude,Longitude,SoilC.kg.m2,SoilN.kg.m2,Roots.kg.m2,percentC,Blue_June,Green_June,Red_June,NIR_June,SWIR_1_June,SWIR_2_June,Blue_Sept,Green_Sept,Red_Sept,NIR_Sept,SWIR_1_Sept,SWIR_2_Sept,Elevation,Flow,Slope,MAP_30year,MAT_30_year,NDVI_June,NDWI_June,EVI_June,SAVI_June,BSI_June,NDPI_June,NDVI_Sept,NDWI_Sept,EVI_Sept,SAVI_Sept,BSI_Sept,NDPI_Sept,Shallow_Clay,Deep_Clay,Shallow_Sand,Deep_Sand,Shallow_Hydra_Conduc,Deep_Hydra_Conduc,Lithology
V8,Greenville,2015-07-04,40.23824721,-120.910194,12.70597988,,0.858057659,5.413309131,0.0528011538461538,0.0816401923076923,0.0950940384615384,0.2817809615384615,0.3126317307692308,0.2018130769230769,0.0635980769230769,0.0914407692307692,0.1238653846153846,0.220189423076923,0.378335576923077,0.2681642307692308,1539.6820068359375,116,0.3174285638620072,769.9,7.622446236559139,0.4953550197729301,-0.0519012625908057,0.3204735274892875,0.3193504029826196,0.0985354667006564,0.329684288993088,0.2799671340377903,-0.2642264798398628,0.1620093644152221,0.1711808953346768,0.2778838013867889,0.080561512038868,17.63806915283203,19.83185768127441,50.92903518676758,50.74684524536133,0.5082098245620728,0.1371905654668808,19
L10,Loney,2016-07-03,39.42075848,-120.655334,13.5849345,,3.259173313,10.83792182,0.0274410416666666,0.0535645138888888,0.0444352777777777,0.3537346527777777,0.1835127083333333,0.0887095138888888,0.0389013392857142,0.0655085714285714,0.0903675892857143,0.2593344642857143,0.2957208928571428,0.1705065178571428,1818.3782958984373,30,0.379286905695204,1422.8333333333333,8.222043010752689,0.7768024435407345,0.3168409130803342,0.5466436111168866,0.5165493151313006,-0.2515543447491336,0.6939262507135318,0.4831738140350598,-0.0655545939755044,0.2797872537657819,0.2982813933833739,0.1283787239550172,0.3473208676328795,5.769239902496338,6.6387457847595215,71.53984069824219,68.85945892333984,0.9477790594100952,0.9743109941482544,11
L11,Loney,2016-07-03,39.42299807,-120.6437,16.01180989,,5.608809888,10.23975036,0.019839044117647,0.0462438970588235,0.0306991176470588,0.3704955882352941,0.1604983088235294,0.0722354411764705,0.0215709374999999,0.0394287499999999,0.03779525,0.245495875,0.181200875,0.0906275624999999,1834.8248291015625,40,1.2128599986030433,1397.1666666666667,7.890591397849462,0.8469615017499204,0.3954796478357663,0.6042340915216626,0.5655766756677899,-0.3424354734375576,0.7664909545597219,0.7331702502152159,0.1506807820776698,0.3962284393155771,0.3977460328048527,-0.0988980722275291,0.6017355210156818,4.584712982177734,5.382275581359863,79.8547592163086,79.73880004882812,0.9491424560546876,0.9678025245666504,5
L4,Loney,2016-07-03,39.42012524,-120.654793,9.384489833,,7.188838454,8.198680623,0.0295157432432432,0.0559358108108107,0.0489233108108108,0.3264964189189189,0.1861557432432432,0.0929314864864864,0.0415486206896552,0.0709243103448275,0.0972275862068965,0.2545949137931035,0.2955443103448276,0.1696322413793103,1818.8544921875,23,0.4372399999605847,1421.6333333333334,8.200806451612904,0.7393673963484475,0.2737541866277804,0.4961382303373101,0.4756114673023258,-0.2045929710853152,0.6540537381740381,0.4472918235366043,-0.0744346062869664,0.2577517658102848,0.2771128860523295,0.1402615730698138,0.3271192138208296,8.473203659057617,9.399296760559082,68.86693572998047,68.7501449584961,0.730338454246521,0.833847165107727,11
L5,Loney,2016-07-03,39.42228976,-120.645139,14.42026777,,5.288139885,8.180362042,0.0228546527777777,0.0489842361111111,0.0394822222222222,0.3294223611111112,0.1618075694444444,0.0793969444444444,0.0227941447368421,0.0476194078947368,0.0520034868421052,0.2645915131578947,0.2141442105263157,0.1104583552631578,1832.7999267578125,35,0.5983347036687288,1400.3,7.90268817204301,0.7859488658803295,0.3412145336443629,0.5196410739305449,0.5005270045473923,-0.2727533889440726,0.7047888126041387,0.6714825765277073,0.1053760982016367,0.378093882112058,0.3905020719863387,-0.0383679869051775,0.5458942980473349,4.875452518463135,5.469757080078125,77.6923599243164,74.81069946289062,0.9592083096504213,0.9009721875190736,5
L6,Loney,2016-07-03,39.42070463,-120.654992,12.20849529,,9.456849936,7.485004481,0.0274410416666666,0.0535645138888888,0.0444352777777777,0.3537346527777777,0.1835127083333333,0.0887095138888888,0.0389013392857142,0.0655085714285714,0.0903675892857143,0.2593344642857143,0.2957208928571428,0.1705065178571428,1818.5257568359373,30,0.4281577141729301,1421.9666666666667,8.213844086021506,0.7768024435407345,0.3168409130803342,0.5466436111168866,0.5165493151313006,-0.2515543447491336,0.6939262507135318,0.4831738140350598,-0.0655545939755044,0.2797872537657819,0.2982813933833739,0.1283787239550172,0.3473208676328795,6.127015590667725,7.086008071899414,70.26311492919922,68.5342025756836,0.7237352728843689,0.84522944688797,11
L7,Loney,2016-07-03,39.42301372,-120.644482,12.81621075,,6.611632446,8.657938502,0.0222776470588235,0.0504344117647058,0.0406185294117647,0.3832588235294117,0.1764620588235294,0.0850132352941176,0.0333258125,0.0607838749999999,0.0796289375,0.288981625,0.279188875,0.1512485624999999,1834.5618896484373,41,3.949381268889113,1398.5,7.90241935483871,0.8083477254449988,0.3694640868794371,0.5867579858079327,0.5563080852022947,-0.3026834547531339,0.7286842373867592,0.5679508641318438,0.01723558333282,0.345053861231494,0.3615302930995615,0.0536030267560921,0.4444632393501754,6.418552875518799,7.955846786499023,71.29840087890625,71.62303924560547,0.7267429828643799,0.7706390023231506,5
MC13,Martis Control,2016-06-01,39.30439386,-120.106014,13.63563534,,1.323492562,8.68530765,0.0501161666666666,0.0732491666666667,0.0800655,0.266301,0.2403245,0.1540771666666666,0.0579146428571428,0.0815233928571428,0.1147905357142857,0.2212410714285714,0.2998930357142857,0.19703125,1801.7764892578125,142,2.0637940782800817,694.1333333333333,6.712634408602151,0.5376833498620681,0.0512735738726141,0.3396418318852675,0.33006179946867,0.0062386756011695,0.4055358622738368,0.3167872707552489,-0.1509246146196945,0.1803482835414595,0.1909925440703391,0.1953303307167675,0.1887730087474003,18.94413948059082,24.86764907836914,38.1403694152832,32.575565338134766,0.5090668201446533,0.0329543426632881,19
MC15,Martis Control,2016-06-01,39.30384095,-120.10685,5.268924604,,1.667484021,1.84549365,0.0517075,0.0732711666666666,0.0812718333333333,0.2393711666666667,0.2526408333333333,0.1615296666666666,0.0536285714285714,0.0755283928571428,0.1049219642857143,0.2066680357142857,0.2890855357142857,0.1880957142857143,1800.181884765625,114,2.289484247598656,695.6,6.706317204301076,0.4930696548289945,-0.0269702093986867,0.2951385442670169,0.2889794953469413,0.0685353503568583,0.3449463770539567,0.3265383081246875,-0.166246911267839,0.177383364222517,0.1880495165574453,0.204355881917075,0.1871113061078953,18.94413948059082,24.86764907836914,38.1403694152832,32.575565338134766,0.5090668201446533,0.0329543426632881,19
MC19,Martis Control,2016-06-01,39.30469082,-120.106923,14.00687731,,1.183563833,6.3311409,0.0491041666666666,0.0734508333333333,0.0747634999999999,0.2880443333333333,0.2274233333333333,0.1275891666666667,0.0585176785714285,0.0855796428571428,0.1245333928571428,0.2444333928571428,0.3082176785714286,0.1877676785714285,1799.5966796875,123,1.5851297407942588,694.2666666666667,6.711693548387096,0.5878617100788435,0.1176038846277457,0.3896695939477698,0.3707908501062519,-0.0546843961906271,0.4922600320865962,0.3249614996316935,-0.1154151127390507,0.1930444539884363,0.2069699359707567,0.1764300964190671,0.2320545984558721,16.13313865661621,22.42898178100586,53.92604064941406,44.38567733764648,0.5042852759361267,0.2557431757450104,19
MC21,Martis Control,2016-06-01,39.30454411,-120.106466,13.29092338,,0.029151818,7.02391005,0.0494305,0.0746626666666666,0.0769469999999999,0.2849533333333334,0.2292438333333333,0.1327115,0.0619316071428571,0.0889994642857143,0.1290964285714285,0.2440091071428571,0.3148883928571429,0.1961826785714285,1801.203125,148,1.923662306981991,694.2666666666667,6.711693548387096,0.5747613753694619,0.1083426817793305,0.3779441421622678,0.3620018323851057,-0.0440120433527397,0.4747736097607151,0.307989744380061,-0.1268198296007511,0.1848539868057587,0.1974205990071156,0.1840770857487518,0.2120957460291507,16.13313865661621,23.427452087402344,53.92604064941406,38.56515884399414,0.5042852759361267,0.1565820723772049,19
MC23,Martis Control,2016-06-01,39.30434091,-120.107112,18.06619916,,1.661653657,10.1630741,0.0470966666666666,0.0719548333333333,0.0717165,0.2847736666666667,0.2170118333333333,0.1212531666666666,0.0580992857142856,0.0840966071428571,0.1203828571428571,0.2459341071428571,0.2968582142857142,0.1792839285714285,1799.17236328125,116,1.5471503510556126,694.9333333333333,6.706989247311828,0.5976522961596415,0.1350414337068993,0.3911178391709499,0.3731341729745487,-0.0695167461956089,0.5055986255207587,0.3427393821217476,-0.0938187684911059,0.2048162271285288,0.2173879570224936,0.1569550624304152,0.2540190853183802,18.19143867492676,23.824827194213867,43.324951171875,37.40852737426758,0.5075539350509644,0.1106130331754684,19
MC3,Martis Control,2016-06-01,39.30377892,-120.107947,14.32069179,,0.239044912,8.56356555,0.046334,0.06972,0.0691791666666666,0.282328,0.2061035,0.1130471666666666,0.0588594642857143,0.0886596428571429,0.1294421428571429,0.2563782142857143,0.2989383928571428,0.17731375,1797.29248046875,82,1.7491629764757843,696.4333333333333,6.7061827956989255,0.6063854553937497,0.1560597545408107,0.3947498872754337,0.3754792237998388,-0.088384476723585,0.5227674302048299,0.3290030426817809,-0.0766412853928566,0.1993862475262615,0.214946637438984,0.152151809852502,0.2602033985092375,14.099007606506348,16.46807289123535,50.05577850341797,45.41915130615234,0.4410108923912048,0.4161569774150848,19
MC7,Martis Control,2016-06-01,39.3034382,-120.108135,15.48259551,,2.273841846,7.52680485,0.0466126666666666,0.0695861666666666,0.0687648333333333,0.2699255,0.2052436666666666,0.1168898333333333,0.0567026785714285,0.0839198214285714,0.1203533928571428,0.2481282142857143,0.28415125,0.1698219642857143,1797.0074462890625,62,4.6188985434141445,697.0,6.69986559139785,0.5939368410278416,0.1361238015233172,0.3772933524242587,0.359776413304712,-0.0720174527556388,0.5001472773148474,0.3467603781347877,-0.0676769218640181,0.2067582540880279,0.2206865759349702,0.1405170684133717,0.2716444674920726,13.488617897033691,20.76015281677246,55.74899673461914,52.52549743652344,0.47053062915802,0.3180123567581177,19
MC9,Martis Control,2016-06-01,39.30398804,-120.107308,14.18779661,,0.139928729,10.14777835,0.0449644999999999,0.0701178333333333,0.068543,0.2915038333333333,0.2095978333333333,0.1160244999999999,0.0565533928571428,0.0843617857142857,0.1208189285714285,0.2482421428571428,0.2908258928571429,0.1744380357142856,1798.283935546875,98,1.4203525901190548,695.6,6.709811827956989,0.6192550876483197,0.1634518610661175,0.4081952543756422,0.3888639979101912,-0.0949017736203628,0.5304501140725986,0.3452632210503294,-0.0789951308160479,0.205653293971667,0.2199325544686774,0.1491391218389727,0.2644336872313459,17.51263999938965,22.842832565307617,46.14364242553711,40.84225082397461,0.527551531791687,0.1595256328582763,19
MM12,Middle Martis,2016-06-01,39.30375737,-120.112489,16.4197747,,2.489565304,11.90330405,0.048028,0.0739531666666666,0.0721198333333333,0.2681288333333333,0.2135853333333333,0.1249803333333333,0.0582053571428571,0.0874378571428571,0.1261401785714285,0.2573839285714286,0.3028296428571429,0.1836269642857143,1787.6729736328125,1,1.8335137916480917,700.3,6.720698924731183,0.5760757328463693,0.1132279342694577,0.3655144497762073,0.3499124862243161,-0.0505957622622239,0.4752322342259145,0.3422046947132678,-0.0811221230678606,0.2079688988215667,0.2228186230669185,0.1522787574909504,0.2591605271507193,13.857089042663574,20.48164939880371,60.55219650268555,47.56369018554688,0.6006869077682495,0.3667704463005066,19
MM14,Middle Martis,2016-06-01,39.30349845,-120.110056,7.465773037,,0.565545279,5.15115795,0.047819,0.0707356666666666,0.0703506666666666,0.2707963333333333,0.2132846666666666,0.1222156666666666,0.0548287499999999,0.0793901785714285,0.1146196428571428,0.2343133928571428,0.2840275,0.1709828571428571,1793.0777587890625,15,1.8778237761827707,699.0333333333333,6.708333333333333,0.5875639142852399,0.1188058747744006,0.375575210538393,0.3574506001923565,-0.0580821274862294,0.4880243919147383,0.3430278527654456,-0.0959100619455825,0.1980614775545493,0.2114897376433653,0.1592130064751974,0.2539084688816777,15.319307327270508,19.574846267700195,58.574012756347656,54.51142501831055,0.5868549346923828,0.3428547084331512,19
MM18,Middle Martis,2016-06-01,39.30322014,-120.110415,13.10435404,,2.553699305,8.7186971,0.0529248333333333,0.0760706666666666,0.078938,0.2634721666666667,0.2328921666666666,0.1383984999999999,0.0517271428571428,0.0747623214285714,0.1073576785714285,0.2396091071428571,0.2769403571428571,0.1638878571428571,1792.895263671875,5,1.9842741644851305,699.9,6.69744623655914,0.5389272417436982,0.061607972101138,0.3442380524720638,0.3285825135459547,-0.0072693980388728,0.4296886595968253,0.3811645206879621,-0.0722704263213625,0.2210377163988396,0.2342206875206356,0.1375918713420616,0.2887750952987487,14.520357131958008,19.542675018310547,60.27507400512695,53.78993988037109,0.5987286567687988,0.3335816264152527,19
MM20,Middle Martis,2016-06-01,39.30201298,-120.108478,4.700366543,,0.058303637,3.09526765,0.0528111666666666,0.0750146666666666,0.080214,0.2427665,0.2289633333333333,0.1445365,0.0539389285714285,0.0772412499999999,0.1069707142857143,0.2086539285714285,0.2675648214285714,0.1744399999999999,1799.2437744140625,36,2.0595779388232915,700.3666666666667,6.703494623655914,0.503288898246179,0.0292607456457245,0.3060176393723713,0.2962752458897871,0.0224878945468274,0.3821728614926337,0.3221650038642192,-0.1237055299841571,0.1758086054722575,0.1870036943639602,0.1756987756728782,0.208498141572451,14.636944770812988,19.51821517944336,59.27447509765625,50.55449676513672,0.5938060879707336,0.396731287240982,19
MM24,Middle Martis,2016-06-01,39.30204346,-120.108973,10.48893833,,0.507241643,4.5112227,0.0530018333333333,0.0740613333333333,0.0772953333333333,0.2192246666666666,0.2205538333333333,0.1467585,0.0526424999999999,0.0721851785714285,0.0935428571428571,0.1881958928571429,0.2388391071428571,0.1599396428571428,1798.844482421875,29,2.485044689679956,700.4666666666667,6.702956989247312,0.4786501191600342,-0.0030223548142227,0.2760233751323676,0.2672801687339929,0.0449460802571821,0.3404801530062561,0.3359603026359907,-0.1185926546669809,0.1746837443738109,0.1816202069699482,0.1597004891536974,0.2104445988645931,15.253310203552246,21.08745002746582,57.971946716308594,46.31402206420898,0.5845264196395874,0.3436384797096252,19
MM3,Middle Martis,2016-06-01,39.30428043,-120.113822,14.44262817,,0.244875276,8.48700235,0.0530678333333333,0.0781331666666666,0.0861759999999999,0.2555136666666667,0.2320983333333333,0.1492591666666666,0.0626819642857143,0.0896378571428571,0.1256785714285714,0.2207853571428571,0.2924425,0.1952417857142857,1784.135986328125,1,1.4356457733412602,700.1666666666666,6.731989247311829,0.4955890774182032,0.0480204206076417,0.307985016548618,0.3017816542835068,0.015462619661352,0.3832250821359874,0.2745070348490205,-0.1396205249965554,0.1580117759860479,0.1685366307483358,0.1919269921950064,0.1710522537166288,17.734594345092773,21.30508804321289,52.7088623046875,50.49793243408203,0.5101059675216675,0.2983790636062622,19
MM5,Middle Martis,2016-06-01,39.30399766,-120.114133,17.78773735,,0.466429096,8.0085149,0.0495973333333333,0.0741053333333333,0.0763713333333333,0.2665778333333333,0.2284884999999999,0.1364643333333333,0.0630335714285714,0.0913880357142856,0.1297171428571428,0.2305066071428571,0.3068525,0.199245,1783.5382080078125,1,1.5325938603124467,700.9333333333333,6.734005376344086,0.5546200967587519,0.0769378379597616,0.3514984991292916,0.3384661392195456,-0.0182201217859433,0.4433404845208532,0.2797968326233744,-0.142076112309838,0.1640391921666817,0.1757498516270579,0.1959013015409864,0.1796170214624744,19.240528106689453,23.17057228088379,49.086727142333984,45.32447052001953,0.4823680520057678,0.3281760811805725,19
MM8,Middle Martis,2016-06-01,39.30398376,-120.112171,11.42969551,,0.99116183,7.61496395,0.0451991666666666,0.0706384999999999,0.0669259999999999,0.2822235,0.2008968333333333,0.1129445,0.0605723214285714,0.0874496428571428,0.12643875,0.2396169642857143,0.30147625,0.1860626785714285,1787.182373046875,1,1.7641695722571429,699.7,6.72258064516129,0.6166341352343339,0.1683362530108096,0.4002449832622039,0.3803173057276724,-0.1001264744266582,0.5280200490723223,0.3091830283446315,-0.1143227896434533,0.1832599780283952,0.1960235567160806,0.1754222805602807,0.2216310175880345,15.389087677001951,20.65477561950684,57.13036346435547,48.9648551940918,0.5666741728782654,0.3666729927062988,19
O10,Osa,2016-07-13,36.18112893,-118.307414,7.647737816,,1.381796199,3.552660322,0.0423024999999999,0.0721436666666666,0.0785859999999999,0.2598825,0.2925268333333333,0.2020536666666667,0.0392098076923076,0.0657959615384615,0.0832098076923076,0.2307811538461538,0.2959096153846153,0.1967530769230769,2583.114990234375,26,1.702106723505351,587.6666666666666,5.13010752688172,0.535637732905721,-0.0590944637672063,0.3205089561265506,0.3243350823555089,0.1023734667199036,0.3232499435115661,0.4699859684839042,-0.1236559767956091,0.2569199073982002,0.2719403896234909,0.168120036475958,0.2682025214790703,3.048032760620117,2.579150676727295,80.40515899658203,82.35420989990234,0.8197504281997681,1.1565295457839966,5
O12,Osa,2016-07-13,36.18126411,-118.308058,11.51694972,,1.410948018,9.714485542,0.0420569642857143,0.0709810714285714,0.0756167857142857,0.2574880357142857,0.2845185714285714,0.2028514285714285,0.0416213461538461,0.0685226923076923,0.0853294230769231,0.2330678846153845,0.2995184615384615,0.1986484615384615,2581.530517578125,26,1.8518500705134668,587.6666666666666,5.131854838709677,0.5459880443039434,-0.0498712291659595,0.3257563123663485,0.3274580436735473,0.0918480541171182,0.3235463091728647,0.4640066293564038,-0.1247695841302728,0.2577641104074842,0.2707825285161006,0.1670241920834338,0.2657869440460159,3.877705812454224,15.35024070739746,77.83960723876953,44.71605682373047,0.6902292370796204,0.6769309043884277,5
O16,Osa,2016-07-13,36.18095129,-118.308515,9.466396481,,1.078617286,3.284601503,0.0501858333333333,0.0802891666666666,0.0940208333333333,0.2419231666666666,0.340397,0.2644383333333334,0.0522556666666666,0.077596,0.0994144999999999,0.2265085,0.3338556666666667,0.2441634999999999,2581.518310546875,24,2.759530199942895,587.7,5.174327956989249,0.440258892355075,-0.1691059986759861,0.2586330157993309,0.2653927775066271,0.1958755365998182,0.1774488147996186,0.3899510006964837,-0.1915667936178408,0.2220249350489632,0.2308217594134078,0.2169923454065651,0.1627371561122158,17.6424617767334,20.62366104125977,34.82135391235352,29.18627548217773,0.6291934251785278,0.4870656728744507,5
O22,Osa,2016-07-13,36.18087268,-118.310153,10.02784299,,5.538845524,3.991478774,0.0510364999999999,0.0815431666666666,0.0940685,0.2437675,0.3174656666666667,0.2279146666666666,0.056223,0.086011,0.1112688333333333,0.2393308333333333,0.3479833333333333,0.245819,2578.809814453125,25,2.819178396594689,587.6333333333333,5.22231182795699,0.4431114505262909,-0.1313147031284383,0.2625552496580357,0.2680100878930961,0.1652610211020264,0.228888848148255,0.3652656068317236,-0.1849989429280468,0.2155532075620751,0.2258324421320018,0.2168747112944695,0.168032294510674,17.6424617767334,20.62366104125977,34.82135391235352,29.18627548217773,0.6291934251785278,0.4870656728744507,5
O4,Osa,2016-07-13,36.18078373,-118.308996,11.77197375,,0.845402738,8.244079726,0.0503288333333333,0.0765931666666666,0.0870266666666667,0.240924,0.327219,0.2359006666666666,0.050877,0.0737019999999999,0.0921966666666667,0.2236833333333333,0.3261685,0.2257091666666666,2580.769775390625,24,2.2103476333321304,587.7,5.200940860215054,0.4692697682171707,-0.151889577095907,0.2776691719872477,0.2788161291413498,0.1743346489515333,0.2246577687687429,0.4162551179772908,-0.1863868781620261,0.2355909153620254,0.2417389812227288,0.2075328925452063,0.194170355906543,17.6424617767334,20.62366104125977,34.82135391235352,29.18627548217773,0.6291934251785278,0.4870656728744507,5
O6,Osa,2016-07-13,36.18052454,-118.30958,11.70990831,,0.583036371,6.390837231,0.0549415,0.0787656666666666,0.0914669999999999,0.2201266666666667,0.3439793333333333,0.2509505,0.0528032692307692,0.077326923076923,0.1013407692307692,0.2062278846153846,0.3750736538461538,0.2645871153846154,2580.7734375,23,2.540764300133876,587.6333333333333,5.215322580645161,0.4129084780285438,-0.219555662706418,0.2370527604361248,0.2377907910403442,0.2257211734125997,0.1532008203061554,0.3410201724818161,-0.2904615901716572,0.184888532906154,0.1948201831851876,0.2955803611468401,0.0871348984185757,17.6424617767334,20.62366104125977,34.82135391235352,29.18627548217773,0.6291934251785278,0.4870656728744507,5
P10,Partnership,2016-07-13,36.15833266,-118.274809,10.03839913,,1.358474744,3.957380243,0.0345475,0.0594585714285714,0.0620219642857143,0.2428305357142857,0.2087992857142857,0.1314044642857142,0.0310710416666666,0.0497022916666666,0.0583052083333333,0.1982412499999999,0.1975904166666667,0.1273141666666666,2659.1455078125,3,3.5278294784489925,581.3333333333334,4.725940860215054,0.5931018162179131,0.0753520878943604,0.3333845222193567,0.3369721248835744,-0.0119605878467032,0.4480884756329861,0.5454608205303947,0.0016442174493364,0.2660300730784345,0.2774503273234763,0.054787509478325,0.3819035489825395,15.909724235534668,18.65371322631836,47.881160736083984,46.16853713989258,0.6118773221969604,0.8511126041412354,5
P13,Partnership,2016-07-13,36.15887679,-118.274212,8.377516303,,0.15741982,3.123445936,0.0421198214285714,0.0707414285714285,0.0757267857142857,0.2817469642857143,0.279655,0.1833951785714285,0.04371,0.0700974999999999,0.0916199999999999,0.24035,0.3218275,0.20947,2661.037841796875,3,4.193048167294576,581.5,4.7162634408602155,0.5763225371693127,0.0037263216354719,0.3626582002737147,0.3603961845562535,0.0463968587136204,0.3918659528840977,0.4480224116637046,-0.1449319832259384,0.2542836528762281,0.2681526978136231,0.1854997974932168,0.2523969319271333,5.3408203125,5.254922866821289,73.99718475341797,76.90160369873047,0.8263531923294067,1.1095216274261477,5
P18,Partnership,2016-07-13,36.15656984,-118.27711,8.855159844,,2.524547486,4.609022706,0.0447001562499999,0.0703817187499999,0.0761859375,0.2623471875,0.2599134375,0.16381296875,0.0406905769230769,0.0638603846153845,0.0854563461538461,0.2245725,0.3137761538461538,0.1980476923076923,2654.1591796875,4,1.6273540109937266,581.3333333333334,4.776478494623656,0.5499055668481481,0.0046600296547341,0.3362225192600322,0.3330123362747297,0.0451717009556772,0.3914337170021343,0.448720032255063,-0.1656986661132172,0.2428481220665945,0.2576133328585164,0.2016107070227069,0.2491203411776597,13.39707088470459,15.345348358154297,47.96712875366211,44.67338562011719,0.809008002281189,0.7317721843719482,5
P2,Partnership,2016-07-13,36.15754705,-118.274217,11.09598985,,,3.970793943,0.0407899999999999,0.0689382142857142,0.0704841071428571,0.30271375,0.2667516071428571,0.1592796428571428,0.0442042307692307,0.0726498076923076,0.0996040384615384,0.2743580769230769,0.3541461538461538,0.218385,2657.00732421875,3,0.1836206064939352,581.1,4.729569892473118,0.6222694970304914,0.0631507121654836,0.4089433042823759,0.3989295913133745,-0.0092076867041383,0.4685293482453894,0.4673041232580634,-0.1269491484972562,0.2836086419770039,0.2999341196579767,0.175042984045169,0.2873839009036489,11.885826110839844,16.595924377441406,53.43025588989258,50.82640075683594,0.8205163478851318,0.8872705698013306,5
P22,Partnership,2016-07-13,36.15694296,-118.277125,8.795278254,,0.612188189,3.652212367,0.03552546875,0.0599334375,0.06534921875,0.2390632812499999,0.2358681249999999,0.1522646875,0.0381267307692307,0.0616476923076923,0.0810944230769231,0.2150659615384615,0.292046923076923,0.1911451923076923,2655.73779296875,4,2.939423727779743,581.3666666666667,4.772311827956989,0.5706535129142201,0.0067276162577424,0.3182234648480669,0.3239272061908536,0.0462457657864965,0.3953572402908032,0.4523614413707748,-0.1518024169250739,0.236584799131541,0.2524080720110027,0.1915090773938827,0.2482689765641626,17.6424617767334,20.62366104125977,34.82135391235352,29.18627548217773,0.6291934251785278,0.4870656728744507,5
P8,Partnership,2016-07-13,36.15725521,-118.273898,9.535551667,,0.104946547,4.210560749,0.03409375,0.0573980357142857,0.0606253571428571,0.2296619642857143,0.1996476785714285,0.1229875,0.0283113461538461,0.0488348076923076,0.0597523076923076,0.1950544230769231,0.1917840384615384,0.1150992307692307,2657.9677734375,3,7.339862178267422,581.0666666666667,4.7250000000000005,0.5823079227538728,0.0699129083487028,0.3159064427954391,0.3208388947148292,-0.0066459685111334,0.4456574792173678,0.5309989849018301,0.0084541350991271,0.2521972280819353,0.268880979466216,0.0593187017081656,0.3974413127499625,15.787250518798828,17.974096298217773,48.80426025390625,52.02729034423828,0.6490331292152405,0.9979209899902344,5
S12,Smith,2016-06-01,37.76212504,-120.12188,7.498274507,,0.0,2.489694658,0.0324925,0.0624699999999999,0.07426,0.2813274999999999,0.2260325,0.1233725,0.0537654166666666,0.0876843749999999,0.1233129166666666,0.249961875,0.3163010416666666,0.198853125,927.7543334960938,25,2.5781374972065736,941.9666666666667,13.556854838709677,0.5823250254859912,0.1089857300536107,0.3490230119969152,0.3630268675033236,-0.0220277229335014,0.4916741119362029,0.3392914848812788,-0.1171525888666263,0.1995604722576098,0.2175414191647866,0.1828052279712267,0.2297869573419003,6.844611167907715,7.301568031311035,70.31511688232422,67.31539154052734,1.2265106439590454,0.7924429178237915,1
S16,Smith,2016-06-01,37.76193701,-120.120841,13.30616695,,2.786913853,4.078385444,0.0322349999999999,0.065645,0.0735875,0.32355,0.2282225,0.12111,0.0549502083333333,0.0951460416666666,0.1319914583333333,0.2790522916666666,0.34756625,0.2129629166666666,928.797119140625,28,3.0939407660343607,941.2666666666667,13.557392473118279,0.6294104686663938,0.1727659497347186,0.4102285315718212,0.4179334271502417,-0.0820793953725317,0.5479105957841145,0.3577741623205153,-0.1093391813001598,0.2216274274820496,0.242130248958955,0.1789114153352203,0.2494752152044429,14.636113166809082,18.75044822692871,37.65766906738281,32.60731887817383,0.2166837304830551,0.0468925237655639,1
S18,Smith,2016-06-01,37.76014601,-120.119534,6.50785231,,0.0,2.019935753,0.0371344642857142,0.0663885714285714,0.0898617857142857,0.2591439285714286,0.2253110714285714,0.1313455357142857,0.0545251923076923,0.0870640384615384,0.122399423076923,0.2304236538461538,0.2945875,0.18346,923.4290161132812,43,2.410452343614772,939.3,13.5872311827957,0.4850411782042046,0.0698369449027405,0.2784600879259215,0.2990830450409218,0.0309010150616492,0.4112342298970798,0.3061711034076786,-0.1222142533235558,0.1735740288168372,0.1899999549009172,0.1881056397336377,0.2137470949205185,14.50319480895996,18.517885208129883,37.32470703125,32.34878158569336,0.2238450050354004,0.021432552486658,1
S2,Smith,2016-06-01,37.76116716,-120.120232,5.015318577,,0.0,1.376884671,0.0340204166666666,0.0617449999999999,0.0737762499999999,0.29363875,0.2136458333333333,0.114304375,0.0479590384615384,0.0783676923076923,0.1081417307692307,0.2407403846153846,0.2948498076923077,0.1757451923076923,925.8060302734376,34,3.9929324716097385,940.3666666666667,13.567876344086024,0.5984037124232816,0.1576884441096919,0.3711027251333326,0.3802029593677767,-0.0654175092044074,0.5244166167258115,0.3800672146807357,-0.1010276585607035,0.2166789150533478,0.234305773633967,0.1652358086773411,0.2716471813498599,13.964921951293944,17.862951278686523,37.625789642333984,32.66200256347656,0.2192020714282989,0.0326185338199138,1
S22,Smith,2016-06-01,37.76050971,-120.119759,5.500667809,,0.093285819,1.500654881,0.0341223076923076,0.0634648076923076,0.0769778846153845,0.2833146153846154,0.2180592307692307,0.124379423076923,0.0503874999999999,0.0814349999999999,0.1052034615384615,0.2556517307692308,0.26948,0.1633511538461538,922.812744140625,44,1.734581964418761,939.6,13.575672043010753,0.5726922729982745,0.1301531484260171,0.3463735199200019,0.3597672839805603,-0.03657266477543,0.4866337514972182,0.4169214478213349,-0.0263329530868627,0.2492571805876528,0.2621490883283105,0.1008402269307674,0.3231115501746585,15.794109344482422,20.881370544433597,38.06740951538086,32.43989562988281,0.2275099456310272,0.0674151107668876,1
